 ,Text,Classificacao
#VALUE!,Detran-MG realiza ações de educação de trânsito durante mês de fevereiro - Gerais - Estado de Minas https://t.co/ogQje0jEk5 ,Positivo
#VALUE!,Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/2NaDeeCeYZ https://t.co/MFfIyicK3M ,Positivo
#VALUE!,Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/3Wz5zfZ5gl https://t.co/QB8Q5C4f38 ,Positivo
#VALUE!,Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/5yAjOGdY2B https://t.co/nZURqSw68j ,Positivo
#VALUE!,Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/dT08yBiOZP https://t.co/mAFHNbAbl0 ,Positivo
#VALUE!,Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/IczHVYuTAR https://t.co/8JwcdRMZ7o ,Positivo
#VALUE!,Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/it1SeAQrO8 https://t.co/fs9hC2gJmb ,Positivo
#VALUE!,Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/VWHfgFgYTv https://t.co/F5CstT10L5 ,Positivo
#VALUE!,Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/wL4ww6Yz5x https://t.co/R2Kut2jzGO ,Positivo
#VALUE!,Detran-MG realiza ações de educação de trânsito no mês de carnaval https://t.co/e5uvGW6iZG ,Positivo
#VALUE!,Detran-MG realiza ações de educação de trânsito no mês de Carnaval https://t.co/JfDtzseEBM https://t.co/mipZzvFydn ,Positivo
#VALUE!,em_com: #Detran-MG realiza ações de educação de #trânsito durante mês de fevereiro https://t.co/jtYenc5MX6 https://t.co/1jaDZLkrpV #timbe… ,Positivo
#VALUE!,Gestores da Educação de Ouro Preto- MG definem atuação para 2017 https://t.co/2tbjJdaBSd ,Positivo
#VALUE!,Gestores da Educação de Ouro Preto- MG definem atuação para 2017 https://t.co/mExlWjgWeh ,Positivo
#VALUE!,Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino -… https://t.co/jpe2u4rBIa ,Positivo
#VALUE!,Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino de 308 municípios -… https://t.co/JrBCOLnR1C ,Positivo
#VALUE!,Nutricionista dá dicas de lanches saudáveis e simples para as crianças levarem à escola - G1 Grande Minas - MG... https://t.co/tyV2WuwvZy ,Positivo
#VALUE!,"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/9g81RnDZQD https://t.co/xeoN7V5dHV ",Positivo
#VALUE!,"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/eXhwBmxEfe https://t.co/S8iTIJNeT9 ",Positivo
#VALUE!,"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/jJbbOoMr9S https://t.co/ZSyJQpjzRx ",Positivo
#VALUE!,"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/kNILKzMu17 https://t.co/XTvg62Hi5Z ",Positivo
#VALUE!,"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/wYF9oZvV3v https://t.co/nxdZQghrCP ",Positivo
#VALUE!,"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/XXX4wzta9H https://t.co/fbjEA8Jh3T ",Positivo
#VALUE!,"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/XXX4wzta9H https://t.co/lLF2Y1I3fG ",Positivo
#VALUE!,"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/YLN6bfKroB https://t.co/EPRxJalzgH ",Positivo
#VALUE!,Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/2kVugGWIwt https://t.co/A7umifiihP ,Positivo
#VALUE!,Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/4CH6jPqYm5 https://t.co/rYXE53OplG ,Positivo
#VALUE!,Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/d2fYdCrup6 https://t.co/8YVCP1VVrs ,Positivo
#VALUE!,Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/gBE8ztp4DD https://t.co/l6e6zzqFwG ,Positivo
#VALUE!,Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/k3qEhyznty https://t.co/RsZitWLdJV ,Positivo
#VALUE!,Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/k3qEhyznty https://t.co/T8ed07sFlx ,Positivo
#VALUE!,Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/quSts0addZ https://t.co/wg02JnoTLM ,Positivo
#VALUE!,Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/RZUu2O54Er https://t.co/WqF7edKVlb ,Positivo
#VALUE!,Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/xj6gOa4Q8m https://t.co/HbGMXv7rGT ,Positivo
#VALUE!,Processo seletivo CEFET MG 2017 é divulgado para Professor https://t.co/m3jjQCB3QO ,Positivo
#VALUE!,Processo seletivo CEFET MG 2017 é divulgado para Professor: O Centro Federal de Educação… https://t.co/qs8ruib5E9 ,Positivo
#VALUE!,"@CFMV_oficial: “Precisamos levar a sério a educação brasileira"", afirma o presidente do CFMV, Benedito Fortes de Arruda. Leia mais: http… ",Positivo
#VALUE!,"@depleomonteiro: CAMINHO DA ESCOLA

​Prefeitos de 308 municípios de Minas Gerais receberam 401 ônibus escolares na manhã desta... https… ",Positivo
#VALUE!,"@depleomonteiro: CAMINHO DA ESCOLA

​Prefeitos de 308 municípios de Minas Gerais receberam 401 ônibus escolares na manhã desta... https… ",Positivo
#VALUE!,@diarioaco: Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino - https://t.co/vLGPRqteud https:… ,Positivo
#VALUE!,"@diariopopularRS: Alunos, professores e técnico-administrativos da UFPel e do IFSul vão discutir o cronograma para 2017.
https://t.co/jN… ",Positivo
#VALUE!,@educarmelhor: Designação para rede estadual preocupa funcionários de Juiz de Fora https://t.co/vkQbhBC7DV https://t.co/4a3fFLbdmN ,Positivo
#VALUE!,@educarmelhor: Designação para rede estadual preocupa funcionários de Juiz de Fora https://t.co/vkQbhBC7DV https://t.co/4a3fFLbdmN ,Positivo
#VALUE!,@TransitoBH: Detran-MG realiza ações de educação de trânsito durante mês de fevereiro - Gerais - Estado de Minas https://t.co/ogQje0jEk5 ,Positivo
#VALUE!,@zezeperrella: Amanhã acontecerá a solenidade de entrega de ônibus escolares destinados ao atendimento das demandas da educação do estad… ,Positivo
#VALUE!,Secretaria Municipal de Educação contrata profissionais para o ano letivo e garante que processo cumpriu a lei https://t.co/awV1SejbW2 ,Positivo
#VALUE!,Secretaria Municipal de Educação contrata profissionais para o ano letivo e garante que processo cumpriu a lei https://t.co/mJPyAUqg2S ,Positivo
#VALUE!,Secretaria Municipal de Educação contrata profissionais para o ano letivo e garante que processo cumpriu a lei https://t.co/pafQNomivD ,Positivo
#VALUE!,Secretaria Municipal de Educação contrata profissionais para o ano letivo e garante que processo cumpriu a lei https://t.co/UnBYuxrY4q ,Positivo
#VALUE!,� #MinasGerais recebe auxílio da Força Nacional do #SUS para casos de #febreamarela https://t.co/8xoRYidoZc… https://t.co/LOpKgMJUod ,Positivo
#VALUE!,#EBC Rio distribui vacinas contra febre amarela a municípios na divisa com Minas https://t.co/m2ShBsB1Tr ,Positivo
#VALUE!,#Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela - https://t.co/jXkN5IWJnz https://t.co/m8iqeuyNhR ,Positivo
#VALUE!,#SUS Vacinas oferecidas gratuitamente pelo #SUS reforçam proteção contra #FebreAmarela https://t.co/bBWvHfQ4R7 ☺️�� https://t.co/VpMGd9xmnT ,Positivo
#VALUE!,#timbeta #globo Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/GsvLQ5K5ll #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/c7DM9VisXJ #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,"#timbeta #globo Em Montes Claros, mutirão realiza vacinação contra a febre amarela https://t.co/G88fcNguVS #OperacaoBetaLab #Sigodevolta ",Positivo
#VALUE!,#timbeta #globo Januária recebe 50 mil doses da vacina após morte por febre amarela https://t.co/H909KwjFq7 #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/S6N07q9oQo #OperacaoBetaLab #Sigodevo… ,Positivo
#VALUE!,#timbeta #globo Prevenção à febre amarela é reforçada após morte de macacos em Prata https://t.co/bdlLQ1WnY2 #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Prevenção contra febre amarela é reforçada na zona rural do Sul de MG https://t.co/j6xRjt2HfV #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Secretaria anuncia mais profissionais para vacinar contra febre amarela https://t.co/SUHNu8meNv #OperacaoBetaLab #Sigodevo… ,Positivo
#VALUE!,#timbeta #globo Vacinação contra febre amarela é ampliada em Coronel Fabriciano https://t.co/z9GuHRwlHE #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/ZfBerlHPHs #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,.@minsaude enviou equipe da Força Nacional do SUS p/ auxiliar no atendimento aos pacientes com suspeitas de febre amarela em MG. #ColetivaMS ,Positivo
#VALUE!,"11,5 MILHÕES DE DOSES
Governo vai reforçar estoque de vacinas contra a #FebreAmarela
MG confirma 69 casos de febre amarela; 38 morreram ",Positivo
#VALUE!,A Secretaria de Estado de Saúde apresentou na manhã de hoje (26) um planejamento para a aç...… https://t.co/XozEvYe27k ,Positivo
#VALUE!,A Secretaria de Estado de Saúde apresentou na manhã desta quinta-feira um planejamento para… https://t.co/TPucgXRb3A https://t.co/2ljAUw1DWJ ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/0kDSvCh67V ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/AiHKInDgnR ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/1QLO4b0JW0 https://t.co/2o7wV59qHE ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/2BriRobshG https://t.co/TgxYkxKKw3 ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/6LcduJoF29 ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/6PFU4jCAxm ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/7p6SkQG9E7 https://t.co/W7cMljycsi ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/9ZYOsDmSjw https://t.co/hPurDY6DLK ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/ac0IRm475O ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/dNZtU9J85N ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/GQeUSAAfnu #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/jgRymqq4Bg https://t.co/RpEMKD9FKx ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/JUXpJuPkqF https://t.co/u6W3os0MOt ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/lH5ZOgRv6W ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/Ng4sbU3Hnw ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/PZbZQZ0Ryf https://t.co/e56P1qh9Er ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/Q2M6Ie28OP https://t.co/cvCzNJ3zpM ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/qzu3BPwws7 https://t.co/CI6i2oZHQP ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/sAPcOvOJkw ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/sYbbQOoLoC ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/uPufOvTka0 https://t.co/piL18RTJsd ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/vZdXMHK1QH ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/WuDo8y24I6 https://t.co/Y6grjfneLt ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/xd2ArbaqQe ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/Y2OspAwcAu ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG. ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG: https://t.co/1IRXaZmD0e #GloboRural https://t.co/cnpki4kh2Q ,Positivo
#VALUE!,Agricultores são vacinados contra a febre amarela no ES e em MG: https://t.co/txGeDN7l0J https://t.co/1erpMHxo4I ,Positivo
#VALUE!,"Após confirmação de morte por febre amarela, Ministério da Saúde envia 50 mil doses de para… https://t.co/z1Igcemitd https://t.co/VgwKSdizXO ",Positivo
#VALUE!,Campanha de imunização contra febre amarela está a todo vapor: https://t.co/0nrhWyLCZ2 https://t.co/4hkCoNJSpP ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/P58KKaPePm ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/0XvUWURbE4 #OperaçãoBetaLab https://t.co/rbXvbeTpLC ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/82AgInijJJ ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/a9cMaCjOTh https://t.co/Dck0bV1WU8 ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/aV7IwARzYD ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/aV7IwB9aQb ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/AX9sPWU8mB ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/bppt01VoGh https://t.co/1yxPlXcgJ9 ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/hdTsEm7urb https://t.co/lEgYE0h92m ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/IeS2dnzrC7 #TimBeta ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/ka0UqHwfGK ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/KPUwUtjt4V https://t.co/rcINkVMIaV ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/l1sWWZTUBJ https://t.co/1PjgiG1k2C ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/ls2XdqMooO https://t.co/eHWBYzC0Np ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/N0v7xEDrJh #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/OhGBE4UEvy https://t.co/cyDln4JqzS ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/Om2MK5pCqi https://t.co/aCxUlMmNRk ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/pOA9YI0YJN https://t.co/lqPXePf3eN ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/QZoHZlluX0 ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/rh9aJjgzK7 https://t.co/Fda8XNkchz ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/S5gqXXWnNz Se gostou dê RT!! https://t.co/NowU4X8IZv ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/Us3yVBKJ31 ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/vX4le6IgZO https://t.co/yKx7HMsjep ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/wsP174KUhv https://t.co/dYqGWvoCQn ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/xutTZ4Rc8W https://t.co/cGM1dXKlgW ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/yG99tbqTRp https://t.co/EAHEltICE1 ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/ZkPkFCqQxn ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/zYsr7hnU1E https://t.co/0PLMMyOCsI ,Positivo
#VALUE!,Campanha de prevenção à febre amarela tem início em Córrego Fundo: Ação inclui vacinação e orientações sobre doença… https://t.co/wLoxKGtSZP ,Positivo
