    ,Text,Classificacao
1069,Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/UBU6AOr8eW                                            ,Negativo     
1070,Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/udd899DnkH… https://t.co/6bS5Sdhm                  ,Negativo     
1071,Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/WyUXSuuCfz https://t.co/9aOPiDJgzv                    ,Negativo     
1072,Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/xOgzdm2VXv https://t.co/IQzszZS3rq                    ,Negativo     
1073,Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/Y6F2yLhOgf                                            ,Negativo     
1074,Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos: https://t.co/drs3NxcS9d                                           ,Negativo     
1075,Governo expulsa 550 servidores federais em 2016 por práticas ilícitas - Politica - Estado de Minas https://t.co/2cMygZNznR                       ,Neutro
1076,Governo investiga aumento de casos de febre amarela em MG e alerta OMS https://t.co/FaYCeZ5JkO https://t.co/grPSyEzcMw                           ,Neutro
1077,Governo investiga aumento de casos de febre amarela em MG e alerta OMS https://t.co/VDLqU99yYu https://t.co/1wvved0spp                           ,Neutro
1078,Governo investiga aumento de casos de febre amarela em MG e alerta OMS https://t.co/X7oft22Y3F                                                   ,Neutro
1079,"Governo mineiro admite superlotação nos presídios. Com 60 mil detentos, MG tem 2ª maior população carcerária: https://t.co/eRMkSrbRFh.         ",Negativo     
1080,Governo nomeia secretários e diretores em cargos nos ministérios - Politica - Estado de Minas https://t.co/aZJgxQMUQV                            ,Neutro
1081,Governo Obama quer evitar domínio da China no setor de ... - Estado de Minas https://t.co/nsnRJ0rRqP                                             ,Neutro
1082,"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Estado de Minas https://t.co/D6FaskV44C #notícias https://t.co/Mb9efWKYIC     ",Neutro
1083,"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Estado de Minas https://t.co/hU75PTG2A8 https://t.co/PPFwuDORe9               ",Neutro
1084,"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Estado de Minas https://t.co/ivRlDO9eft                                       ",Neutro
1085,"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Estado de Minas https://t.co/MeGDZQRBSw https://t.co/Y23pwyrVSA               ",Neutro
1086,"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Estado de Minas https://t.co/OBX8bkLbjp                                       ",Neutro
1087,"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Estado de Minas https://t.co/UXIaIpeZZQ                                       ",Neutro
1088,"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Estado de Minas https://t.co/XqxtHf640c                                       ",Neutro
1089,"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Estado de Minas https://t.co/ySK7ByvCga https://t.co/ySNv5xDz10               ",Neutro
1090,"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato – Estado de Minas: UOL… https://t.co/1kMxQtgWM3                                 ",Neutro
1091,"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Politica - Estado de Minas https://t.co/sDSzz77UOm                            ",Neutro
1092,"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Politica - Estado de Minas https://t.co/WM6q4GZHG5                            ",Neutro
1093,"Governo PSDB / Temer quer impedir recuperação dos estados como RJ, MG e RS. Ordem é não permitir empréstimos.   https://t.co/y4fPLosDJU        ",Neutro
1094,Governo retoma pente-fino em benefícios do INSS na próxima semana - Economia - Estado de Minas https://t.co/JJN8e3B2Wu                           ,Neutro
1095,Governo retoma pente-fino em benefícios do INSS na próxima semana - Estado de Minas https://t.co/4Mb2jj2itV https://t.co/syzq0Mg2OS              ,Neutro
1096,Governo tira do ar campanha polêmica sobre mortes no trânsito - Politica - Estado de Minas https://t.co/uB68BP8TBK                               ,Neutro
1097,"Graças a Deus em casa, viagem cansativa mais vlw a pena. (@ Caiana in Caiana, Estado de Minas Gerais) https://t.co/OETu0FIx9h                  ",Neutro
1098,Greenfield força mudanças na Funcef - Economia - Estado de Minas https://t.co/O71tXoFkXl                                                         ,Neutro
1099,Greenfield força mudanças na Funcef - Estado de Minas - Felipe Vieira Greenfield força mudanças na Funcef Estad... https://t.co/YvlXq6q6XG       ,Neutro
1100,Greenfield força mudanças na Funcef - Estado de Minas https://t.co/1irYgzwagm                                                                    ,Neutro
1101,Greenfield força mudanças na Funcef - Estado de Minas https://t.co/595K48Iekh                                                                    ,Neutro
1102,Greenfield força mudanças na Funcef - Estado de Minas https://t.co/GjO71ce2VR                                                                    ,Neutro
1103,Greenfield força mudanças na Funcef - Estado de Minas https://t.co/QPY26qeNeb https://t.co/tIGWD5KQ43                                            ,Neutro
1104,Greenfield força mudanças na Funcef - Estado de Minas https://t.co/t8ja2isCho https://t.co/gGEFXTwJUL                                            ,Neutro
1105,Greenfield força mudanças na Funcef - Estado de Minas https://t.co/TW3GUbEUju https://t.co/zcaGoiDokK                                            ,Neutro
1106,Grupo tortura deficiente mental por 'ser branco' e 'eleitor do Trump' - Internacional - Estado de Minas https://t.co/if5S8BwZ9b #Racismo �       ,Neutro
1107,Grupos de Folia de Reis comemoram título de patrimônio cultural imaterial de Minas - Gerais - Estado de Minas https://t.co/8S3fm1cCa2            ,Neutro
1108,"Há 1,5 mil vagas de emprego abertas em Minas, segundo Secretaria do Trabalho - Economia - Estado de Minas https://t.co/MJTISFRcUx              ",Neutro
1109,Ha se tivesse um mil Tiradentes ai em minas o estado seria diferente kkk https://t.co/Y11y1t6vfe                                                 ,Neutro
1110,Hablo a todas las que le den mg a este estado sin excepción por kilos +                                                                          ,Neutro
1111,"Hace 5 años puse un estado en face que decía ""Si tengo chance con vos un MG"" jajaja que payaso... Los recuerdos de Facebook                  ",Neutro
1112,Hola Eh Estado Desconectada en Twitter pues volvi y creo que mejore mis dibujos ?                                                                ,Neutro
1113,"Home home home home hoooôôme (@ São Pedro do Avaí in São Pedro do Avaí, Estado de Minas Gerais) https://t.co/qbKhsG2vdY                        ",Neutro
1114,Homem é morto a tiros após deixar presídio em Governador Valadares  https://t.co/6lzwca6Opa                                                      ,Neutro
1115,Homem é morto a tiros após deixar presídio em Governador Valadares  https://t.co/DeLXVhRg5I                                                      ,Neutro
1116,Homem é morto a tiros após deixar presídio em Governador Valadares  https://t.co/DeLXVhRg5I                                                      ,Neutro
1117,Homem é morto a tiros após deixar presídio em Governador Valadares https://t.co/5CG0KnzDyv                                                       ,Neutro
1118,Homem é morto a tiros após deixar presídio em Governador Valadares https://t.co/SG98Y7UzF9 https://t.co/CsibUZkmu1                               ,Neutro
1119,Homem é morto a tiros após deixar presídio em Governador Valadares https://t.co/sJMpOUuG1b https://t.co/iyqmhFT8Ee                               ,Neutro
1120,Homem é morto a tiros após deixar presídio em Governador Valadares https://t.co/Sl7a2qzXdO                                                       ,Neutro
1121,Homem é morto a tiros após deixar presídio em Governador Valadares https://t.co/sRd20WvVdI https://t.co/45KvYchhK9                               ,Neutro
1122,Homem é morto a tiros após deixar presídio em Governador Valadares https://t.co/sTx9QOWKQK https://t.co/HSv06PVpje                               ,Neutro
1123,Homem é morto a tiros após deixar presídio em Governador Valadares https://t.co/uXPXL9Nve1                                                       ,Neutro
1124,Homem é morto a tiros após deixar presídio em Governador Valadares https://t.co/vkSOAUvokz #SomosTodosDilma #Raynniere #BuyRaynniereOnItun…      ,Neutro
1125,Homem que matou ex-mulher e jogou corpo em cisterna contou com ajuda de amigo - Gerais - Estado de Minas https://t.co/BoRuUPDEBG                 ,Neutro
1126,Hoy debería haber estado en cualquier otro lugar menos aquí comprando libretas y minas�                                                          ,Neutro
1127,"Hoy he estado en el pueblo y tengo vídeos muy chulos, empezamos por 5 MG y subo el primero!                                                    ",Neutro
1128,HT Vila Nova-MG 2 Palmeiras 3. Partido donde las defensas en el 1er tiempo no han estado presentes. Palmeiras muy bien a nivel ofensivo.         ,Neutro
1129,"https://t.co/9VKsrtUiqA
PAÍS medíocre. Odeio ser brasileiro.                                                                                   ",Neutro
1130,https://t.co/A79zKAec4f                                                                                                                          ,Neutro
1131,https://t.co/AAAXoIwTbP via @folha_com                                                                                                           ,Neutro
1132,"https://t.co/AH2uiqedt2: Governo de Minas Gerais adquire dois helicópteros para Bombeiros, PM e Defesa Civil https://t.co/70cXcVEPkL           ",Neutro
1133,https://t.co/btXmERfYTc via @folha_com                                                                                                           ,Neutro
1134,https://t.co/c6Bf7Lv4ua @UOL @folha_com @digo;diariodopt @LulaNews_ @rfalcao13 @dilmabr @SakaSakamori ESSE ESCROTO É DE QUE PARTIDO MESMO?       ,Neutro
1135,https://t.co/D98Jn5YTOY - Parece q todo mundo q vira governador de MG se acha dono do estado. Foi assim com os três últimos governadores...      ,Negativo     
1136,https://t.co/Dd8CvC1kuh                                                                                                                          ,Neutro
1137,"https://t.co/deasU8harr

Secretaria de Estado de Saúde alerta para surto de malária em Diamantina https://t.co/5oe5Rl0Lrp                      ",Neutro
1138,https://t.co/DF4ICnJDCG Ações da Toyota caem após ameaças de Trump por fábrica no México Estado de Minas As ações… https://t.co/hPwBMrWiBe       ,Neutro
1139,https://t.co/G60AshNuKL                                                                                                                          ,Neutro
